;DATE=2015-07-11	LAT=6741	LON=-21987
;UTC--MHz--Call--SNR,dB--QSB,%--Evidence--Delay,ms
00:27:00	28	CS3B  	-5.0	100	 0.17	  -3
00:27:10	28	LU4AA 	-4.2	100	 0.15	 -23
00:27:20	28	OA4B  	-4.7	100	 0.36	 222
00:27:30	28	YV5B  	-5.3	100	 0.22	 294
00:27:40	28	4U1UN 	-6.2	100	 0.17	 290
00:27:50	28	VE8AT 	-5.7	100	 0.35	 -48
00:28:00	28	W6WX  	22.4	  0	 6.76	  42
00:28:10	28	K6TD  	-1.5	 82	 1.52	  24
00:28:20	28	ZL6B  	-7.2	100	 0.13	 161
00:28:30	28	VK6RBP	-16.5	100	 0.13	 269
00:28:40	28	JA2IGY	-6.6	100	 0.16	 178
00:28:50	28	RR9O  	-4.7	100	 0.13	 217
00:29:00	28	VR2B  	-7.2	100	 0.17	  25
00:29:10	28	4S7B  	-5.8	100	 0.10	 -19
00:29:20	28	ZS6DN 	-9.1	100	 0.08	  34
00:29:30	28	5Z4B  	-6.9	100	 0.13	 295
00:29:40	28	4X6TU 	-6.6	100	 0.26	  89
00:29:50	28	OH2B  	-5.7	 96	 0.15	  99
00:30:00	14	4U1UN 	-3.9	100	 0.26	 277
00:30:10	14	VE8AT 	-8.1	100	 0.12	 175
00:30:20	14	W6WX  	21.0	  0	 6.76	  35
00:30:30	14	K6TD  	 6.8	  0	 5.15	  35
00:30:40	14	ZL6B  	-8.5	100	 0.14	 -13
00:30:50	14	VK6RBP	-8.6	100	 0.08	  42
00:31:00	14	JA2IGY	-7.8	100	 0.04	 141
00:31:10	14	RR9O  	-1.9	 94	 0.48	 111
00:31:20	14	VR2B  	-7.2	100	 0.19	 -23
00:31:30	14	4S7B  	-10.6	100	 0.11	 236
00:31:40	14	ZS6DN 	-5.6	100	 0.13	 192
00:31:50	14	5Z4B  	-8.7	100	 0.19	   1
00:32:00	14	4X6TU 	-4.5	100	 0.20	 229
00:32:10	14	OH2B  	-4.9	100	 0.18	 279
00:32:20	14	CS3B  	-4.8	100	 0.23	 280
00:32:30	14	LU4AA 	-8.2	100	 0.13	 257
00:32:40	14	OA4B  	-5.1	100	 0.14	 315
00:32:50	14	YV5B  	-7.4	100	 0.13	  67
00:33:00	18	YV5B  	-5.5	100	 0.66	 -34
00:33:10	18	4U1UN 	-4.6	100	 0.21	  97
00:33:20	18	VE8AT 	-5.7	100	 0.11	 -26
00:33:30	18	W6WX  	 2.6	 11	 3.71	  32
00:33:40	18	K6TD  	-7.3	100	 0.35	 264
00:33:50	18	ZL6B  	-5.4	100	 0.37	 252
00:34:00	18	VK6RBP	-6.9	100	 0.10	 277
00:34:10	18	JA2IGY	-7.5	100	 0.12	 273
00:34:20	18	RR9O  	-4.6	100	 0.16	  94
00:34:30	18	VR2B  	-7.4	100	 0.09	  30
00:34:40	18	4S7B  	-7.9	100	 0.11	  77
00:34:50	18	ZS6DN 	-20.0	100	 0.12	  49
00:35:00	18	5Z4B  	-5.4	100	 0.15	 331
00:35:10	18	4X6TU 	-7.8	100	 0.11	 201
00:35:20	18	OH2B  	-6.3	100	 0.10	 324
00:35:30	18	CS3B  	-7.5	100	 0.07	   6
00:35:40	18	LU4AA 	-7.2	100	 0.11	 279
00:35:50	18	OA4B  	-6.2	100	 0.15	  12
00:36:00	21	OA4B  	-4.9	100	 0.08	 261
00:36:10	21	YV5B  	-5.8	100	 0.34	 120
00:36:20	21	4U1UN 	 5.4	 21	 6.09	  52
00:36:30	21	VE8AT 	-5.2	100	 0.13	 302
00:36:40	21	W6WX  	30.4	  0	 6.76	  42
00:36:50	21	K6TD  	16.9	  0	 5.91	  39
00:37:00	21	ZL6B  	-5.9	100	 0.14	 291
